name,original_price,discounted_price,rating,rating_number,link
"Infinix Note 5 (Milan Black, 32 GB)  (3 GB RAM)","10,999","10,599",4.2,"33,738",https://www.flipkart.com/infinix-note-5-milan-black-32-gb/p/itmf84r83q9zz8x6?pid=MOBF84R8UBGBHBWA&lid=LSTMOBF84R8UBGBHBWAXQ30L6&marketplace=FLIPKART&srno=s_15_338&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBF84R8UBGBHBWA.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"OPPO A7 (Glaring Gold, 64 GB)  (4 GB RAM)","18,990","10,990",4.4,"13,373",https://www.flipkart.com/oppo-a7-glaring-gold-64-gb/p/itmfb37gqa44nrzq?pid=MOBFB37G2GV8TZJY&lid=LSTMOBFB37G2GV8TZJYIFLCIN&marketplace=FLIPKART&srno=s_2_33&otracker=search&fm=organic&iid=f92c8823-72bf-499d-b6cf-eec8c085d2a6.MOBFB37G2GV8TZJY.SEARCH&ssid=mqgbncspts0000001586926558907&qH=1036ba3c4ed2c021
"Asus ZenFone Max M1 (Black, 32 GB)  (3 GB RAM)","9,599","5,999",4.1,"1,36,981",https://www.flipkart.com/asus-zenfone-max-m1-black-32-gb/p/itmfd9gq5x4khdef?pid=MOBF9FGSWNQNH3YZ&lid=LSTMOBF9FGSWNQNH3YZWLEFDB&marketplace=FLIPKART&srno=s_8_169&otracker=search&fm=organic&iid=eb0fd53b-e25f-4548-9917-c80957941831.MOBF9FGSWNQNH3YZ.SEARCH&ssid=zcfy0xaw9s0000001586926555352&qH=1036ba3c4ed2c021
"Vivo V15 (Aqua Blue, 64 GB)  (6 GB RAM)","26,990","21,099",4.4,"34,297",https://www.flipkart.com/vivo-v15-aqua-blue-64-gb/p/itmfgzghnmpchy6y?pid=MOBFFH45GVCDABHJ&lid=LSTMOBFFH45GVCDABHJALN7F0&marketplace=FLIPKART&srno=s_21_485&otracker=search&fm=organic&iid=4bcceeea-ecda-46f6-9442-c34b13bc2776.MOBFFH45GVCDABHJ.SEARCH&ssid=ls1vhu17wg0000001586926556764&qH=1036ba3c4ed2c021
"OPPO A7 (Glaze Blue, 64 GB)  (4 GB RAM)","18,990","10,990",4.4,"13,373",https://www.flipkart.com/oppo-a7-glaze-blue-64-gb/p/itmfb37gqa44nrzq?pid=MOBFB37GDP8NJYXS&lid=LSTMOBFB37GDP8NJYXSQT7TY3&marketplace=FLIPKART&srno=s_3_50&otracker=search&fm=organic&iid=c7942e6f-8fa5-4a72-88a9-5564ba5c91fb.MOBFB37GDP8NJYXS.SEARCH&ssid=cjeu2cii1s0000001586926561863&qH=1036ba3c4ed2c021
"Nokia 6.1 Plus (Blue, 64 GB)  (4 GB RAM)","18,599","9,499",4.3,"2,05,665",https://www.flipkart.com/nokia-6-1-plus-blue-64-gb/p/itmf8r36g9gfpafg?pid=MOBF8FCFZJRRWHKG&lid=LSTMOBF8FCFZJRRWHKGZBRBV2&marketplace=FLIPKART&srno=s_13_307&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBF8FCFZJRRWHKG.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Mobiistar X1 Dual (Black, 32 GB)  (3 GB RAM)","6,690","6,690",3.8,299,https://www.flipkart.com/mobiistar-x1-dual-black-32-gb/p/itmf9peb2gr9vum5?pid=MOBF9P7B8H7PKC6W&lid=LSTMOBF9P7B8H7PKC6WAKF53C&marketplace=FLIPKART&srno=s_9_205&otracker=search&fm=organic&iid=eeae2728-08f7-4cee-a849-12d1949fd214.MOBF9P7B8H7PKC6W.SEARCH&ssid=x9w3svc7f40000001586926557254&qH=1036ba3c4ed2c021
"Tecno Camon i 2 (AQUA BLUE, 32 GB)  (3 GB RAM)","13,500","9,800",4.4,39,https://www.flipkart.com/tecno-camon-2-aqua-blue-32-gb/p/itmf7d7b633023f6?pid=MOBFAQ97YX38RG5B&lid=LSTMOBFAQ97YX38RG5B67RNNN&marketplace=FLIPKART&srno=s_20_475&otracker=search&fm=organic&iid=89dae1c5-4b27-4f3b-a8ef-5f1354b41ba1.MOBFAQ97YX38RG5B.SEARCH&ssid=2yz77yr7f40000001586926554439&qH=1036ba3c4ed2c021
"Tecno Camon i 2 (MIDNIGHT BLACK, 32 GB)  (3 GB RAM)","11,999","6,990",4.4,39,https://www.flipkart.com/tecno-camon-2-midnight-black-32-gb/p/itmf7d7b633023f6?pid=MOBFZAWXH7P4PEKB&lid=LSTMOBFZAWXH7P4PEKBXZNHAC&marketplace=FLIPKART&srno=s_10_226&otracker=search&fm=organic&iid=3bde488b-5f0f-4099-86f7-d07b607d9fd5.MOBFZAWXH7P4PEKB.SEARCH&ssid=apxc2txov40000001586926558982&qH=1036ba3c4ed2c021
"Realme 5s (Crystal Blue, 128 GB)  (4 GB RAM)","12,999","11,999",4.4,"2,22,936",https://www.flipkart.com/realme-5s-crystal-blue-128-gb/p/itm592977b0ba210?pid=MOBFM2WZW8VZEXK3&lid=LSTMOBFM2WZW8VZEXK39K1SNR&marketplace=FLIPKART&srno=s_1_13&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFM2WZW8VZEXK3.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"Samsung Galaxy A30s (Prism Crush White, 64 GB)  (4 GB RAM)","18,900","15,899",4.3,"2,896",https://www.flipkart.com/samsung-galaxy-a30s-prism-crush-white-64-gb/p/itmb46088f3c8ee0?pid=MOBFK4REDUB3FUDR&lid=LSTMOBFK4REDUB3FUDRZ3DNUY&marketplace=FLIPKART&srno=s_13_290&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBFK4REDUB3FUDR.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Yu Ace (Charcoal Grey, 32 GB)  (3 GB RAM)","8,999","5,299",4,"10,267",https://www.flipkart.com/yu-ace-charcoal-grey-32-gb/p/itmfecwf3hzdrgqt?pid=MOBF8HV9JJPWXCE3&lid=LSTMOBF8HV9JJPWXCE3WTHXNC&marketplace=FLIPKART&srno=s_22_523&otracker=search&fm=organic&iid=f830f1cc-5678-4552-9eef-fb8f4cccaaec.MOBF8HV9JJPWXCE3.SEARCH&ssid=j7e12mwe000000001586926558397&qH=1036ba3c4ed2c021
"Samsung Galaxy S20+ (Cloud Blue, 128 GB)  (8 GB RAM)","83,000","77,900",4.8,41,https://www.flipkart.com/samsung-galaxy-s20-cloud-blue-128-gb/p/itm913de8a614062?pid=MOBFZXZ2HAEBZFZG&lid=LSTMOBFZXZ2HAEBZFZG2ZIVOK&marketplace=FLIPKART&srno=s_10_218&otracker=search&fm=organic&iid=3bde488b-5f0f-4099-86f7-d07b607d9fd5.MOBFZXZ2HAEBZFZG.SEARCH&ssid=apxc2txov40000001586926558982&qH=1036ba3c4ed2c021
"Realme C3 (Blazing Red, 32 GB)  (3 GB RAM)","7,999","7,499",4.4,"29,247",https://www.flipkart.com/realme-c3-blazing-red-32-gb/p/itm58bf81a807d66?pid=MOBFZHC5ZGPA8PHH&lid=LSTMOBFZHC5ZGPA8PHHCRJEZ3&marketplace=FLIPKART&srno=s_1_3&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFZHC5ZGPA8PHH.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"Tecno Camon i 2 (Champagne Gold, 32 GB)  (3 GB RAM)","11,999","6,990",4.4,39,https://www.flipkart.com/tecno-camon-2-champagne-gold-32-gb/p/itm361588cfe3dea?pid=MOBFPYNZFZDWB5FE&lid=LSTMOBFPYNZFZDWB5FEJUG3R2&marketplace=FLIPKART&srno=s_13_295&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBFPYNZFZDWB5FE.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Yu Ace (Rose Gold, 32 GB)  (3 GB RAM)","8,999","5,299",4,"10,267",https://www.flipkart.com/yu-ace-rose-gold-32-gb/p/itmfecwf3hzdrgqt?pid=MOBF8HV9FUMDYPYA&lid=LSTMOBF8HV9FUMDYPYADTQHWI&marketplace=FLIPKART&srno=s_20_457&otracker=search&fm=organic&iid=89dae1c5-4b27-4f3b-a8ef-5f1354b41ba1.MOBF8HV9FUMDYPYA.SEARCH&ssid=2yz77yr7f40000001586926554439&qH=1036ba3c4ed2c021
"Moto G8 Plus (Cosmic Blue, 64 GB)  (4 GB RAM)","15,999","12,999",4.3,"6,357",https://www.flipkart.com/moto-g8-plus-cosmic-blue-64-gb/p/itm1b6ec61647f7a?pid=MOBFGB3JSGVVQYZD&lid=LSTMOBFGB3JSGVVQYZDAP4WKM&marketplace=FLIPKART&srno=s_10_224&otracker=search&fm=organic&iid=3bde488b-5f0f-4099-86f7-d07b607d9fd5.MOBFGB3JSGVVQYZD.SEARCH&ssid=apxc2txov40000001586926558982&qH=1036ba3c4ed2c021
"Realme 5i (Forest Green, 128 GB)  (4 GB RAM)","11,999","10,999",4.4,"1,37,430",https://www.flipkart.com/realme-5i-forest-green-128-gb/p/itmdac0da867a9fa?pid=MOBFP6W53WMJVX7G&lid=LSTMOBFP6W53WMJVX7G3CHKF8&marketplace=FLIPKART&otracker=search&fm=organic&iid=6c2e100b-ec61-4aad-b191-fc1099ef8a27.MOBFP6W53WMJVX7G.SEARCH&ssid=ao6h8obgtc0000001586926555649&qH=1036ba3c4ed2c021
"Honor 9N (Sapphire Blue, 128 GB)  (4 GB RAM)","19,999","9,499",4.3,"2,21,990",https://www.flipkart.com/honor-9n-sapphire-blue-128-gb/p/itmf9pgsehv6nmss?pid=MOBF6NARCJHKAJDG&lid=LSTMOBF6NARCJHKAJDG4YXS7T&marketplace=FLIPKART&srno=s_15_355&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBF6NARCJHKAJDG.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"OPPO F15 (Unicorn White, 128 GB)  (8 GB RAM)","22,990","21,990",4.4,"4,801",https://www.flipkart.com/oppo-f15-unicorn-white-128-gb/p/itm56d35565691ea?pid=MOBFNSUQUVAQX7Z5&lid=LSTMOBFNSUQUVAQX7Z5PSQUB3&marketplace=FLIPKART&srno=s_4_89&otracker=search&fm=organic&iid=952d63c0-869f-4922-93ee-7875cce07b3d.MOBFNSUQUVAQX7Z5.SEARCH&ssid=05rijs4j4w0000001586926554582&qH=1036ba3c4ed2c021
"Samsung Galaxy A30 (Black, 64 GB)  (4 GB RAM)","18,000","14,799",4.4,"16,919",https://www.flipkart.com/samsung-galaxy-a30-black-64-gb/p/itmfec2hqbxcmbzn?pid=MOBFE4CSBDN9XETN&lid=LSTMOBFE4CSBDN9XETNBWZ0GC&marketplace=FLIPKART&srno=s_10_236&otracker=search&fm=organic&iid=3bde488b-5f0f-4099-86f7-d07b607d9fd5.MOBFE4CSBDN9XETN.SEARCH&ssid=apxc2txov40000001586926558982&qH=1036ba3c4ed2c021
"Realme 5 (Crystal Purple, 128 GB)  (4 GB RAM)","12,999","11,999",4.4,"3,07,605",https://www.flipkart.com/realme-5-crystal-purple-128-gb/p/itmfj9twbwfznhyk?pid=MOBFJ9TWDQNYX8VZ&lid=LSTMOBFJ9TWDQNYX8VZJOD8VK&marketplace=FLIPKART&srno=s_1_24&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFJ9TWDQNYX8VZ.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"Samsung Galaxy A50s (Prism Crush Violet, 128 GB)  (6 GB RAM)","26,900","21,099",4.3,"7,259",https://www.flipkart.com/samsung-galaxy-a50s-prism-crush-violet-128-gb/p/itm810d48b42df10?pid=MOBFK4REY6GGXSAY&lid=LSTMOBFK4REY6GGXSAYLQNG8X&marketplace=FLIPKART&srno=s_14_330&otracker=search&fm=organic&iid=706a2efc-57b7-4880-a80e-732132a03f6e.MOBFK4REY6GGXSAY.SEARCH&ssid=tsab5bu2z40000001586926558662&qH=1036ba3c4ed2c021
"Tecno Camon 15 Pro (Ice Jadite, 128 GB)  (6 GB RAM)","16,999","14,999",3.5,16,https://www.flipkart.com/tecno-camon-15-pro-ice-jadite-128-gb/p/itmff9890b230bb4?pid=MOBFPYCGME3XT9YX&lid=LSTMOBFPYCGME3XT9YXV6OK9B&marketplace=FLIPKART&srno=s_6_138&otracker=search&fm=organic&iid=83df86fa-e3ee-47d2-a6a3-cca53df8c67f.MOBFPYCGME3XT9YX.SEARCH&ssid=s5oh2kcc5s0000001586926558778&qH=1036ba3c4ed2c021
"Infinix S5 Lite (Violet, 64 GB)  (4 GB RAM)","9,999","8,499",4.3,"33,200",https://www.flipkart.com/infinix-s5-lite-violet-64-gb/p/itm8d3bbd7115184?pid=MOBFHW8BDG7SSK2W&lid=LSTMOBFHW8BDG7SSK2WL0N3GO&marketplace=FLIPKART&srno=s_11_263&otracker=search&fm=organic&iid=b6c11b51-f48d-4f74-b7d2-3f6bf7f33211.MOBFHW8BDG7SSK2W.SEARCH&ssid=6hjarsxbgg0000001586926561694&qH=1036ba3c4ed2c021
"Apple iPhone 11 Pro (Midnight Green, 512 GB)","1,40,300","1,40,300",4.7,"1,129",https://www.flipkart.com/apple-iphone-11-pro-midnight-green-512-gb/p/itm0bdd954387ca9?pid=MOBFKCTSSJCWYGCC&lid=LSTMOBFKCTSSJCWYGCCMAKHPJ&marketplace=FLIPKART&srno=s_12_279&otracker=search&fm=organic&iid=3e4fd231-92fb-4928-b778-06f9edbcc09a.MOBFKCTSSJCWYGCC.SEARCH&ssid=m6ruv4qwls0000001586926554563&qH=1036ba3c4ed2c021
"Realme C2 (Diamond Blue, 32 GB)  (2 GB RAM)","7,999","6,499",4.4,"7,31,104",https://www.flipkart.com/realme-c2-diamond-blue-32-gb/p/itmfgwba8kmejqpe?pid=MOBFHBZ4ZQB3CTZW&lid=LSTMOBFHBZ4ZQB3CTZWUFZDQI&marketplace=FLIPKART&otracker=search&fm=organic&iid=6c2e100b-ec61-4aad-b191-fc1099ef8a27.MOBFHBZ4ZQB3CTZW.SEARCH&ssid=ao6h8obgtc0000001586926555649&qH=1036ba3c4ed2c021
"Motorola One Action (Denim Blue, 128 GB)  (4 GB RAM)","16,999","10,999",4.2,"23,863",https://www.flipkart.com/motorola-one-action-denim-blue-128-gb/p/itm638ad5520b66f?pid=MOBFGB3JNCMFKSHV&lid=LSTMOBFGB3JNCMFKSHVUZ2LGW&marketplace=FLIPKART&srno=s_7_147&otracker=search&fm=organic&iid=cbed0fb8-6a63-4d50-9d29-4d3ba09fdbc6.MOBFGB3JNCMFKSHV.SEARCH&ssid=0guamvixuo0000001586926560661&qH=1036ba3c4ed2c021
"Lava Z62 (Space Blue, 16 GB)  (2 GB RAM)","7,399","5,549",4.1,210,https://www.flipkart.com/lava-z62-space-blue-16-gb/p/itmfh8avmhvyq8wz?pid=MOBFH8AVC72SBPQR&lid=LSTMOBFH8AVC72SBPQRAVJKYA&marketplace=FLIPKART&srno=s_11_244&otracker=search&fm=organic&iid=b6c11b51-f48d-4f74-b7d2-3f6bf7f33211.MOBFH8AVC72SBPQR.SEARCH&ssid=6hjarsxbgg0000001586926561694&qH=1036ba3c4ed2c021
"Redmi K20 (Pearl White, 64 GB)  (6 GB RAM)","22,999","21,999",4.5,"44,040",https://www.flipkart.com/redmi-k20-pearl-white-64-gb/p/itm30457d1c15230?pid=MOBFJV2BVHCQ4ZZZ&lid=LSTMOBFJV2BVHCQ4ZZZ9TUXI6&marketplace=FLIPKART&srno=s_15_346&otracker=search&fm=organic&iid=5ffe6540-8139-49df-ba46-e370c1a80d85.MOBFJV2BVHCQ4ZZZ.SEARCH&ssid=tgiedm0pf40000001586926560697&qH=1036ba3c4ed2c021
"Vivo U10 (Electric Blue, 64 GB)  (3 GB RAM)","11,990","10,490",4.4,"12,638",https://www.flipkart.com/vivo-u10-electric-blue-64-gb/p/itm3c953aaf3c822?pid=MOBFHGPSYGHHQENF&lid=LSTMOBFHGPSYGHHQENFI3UKHS&marketplace=FLIPKART&srno=s_2_48&otracker=search&fm=organic&iid=f92c8823-72bf-499d-b6cf-eec8c085d2a6.MOBFHGPSYGHHQENF.SEARCH&ssid=mqgbncspts0000001586926558907&qH=1036ba3c4ed2c021
"Redmi Note 7 (Onyx Black, 64 GB)  (4 GB RAM)","10,799","10,799",4.5,"1,73,630",https://www.flipkart.com/redmi-note-7-onyx-black-64-gb/p/itmfdzvfrnfsuywx?pid=MOBFDXZ39EGFJDFJ&lid=LSTMOBFDXZ39EGFJDFJ79MWYY&marketplace=FLIPKART&srno=s_13_311&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBFDXZ39EGFJDFJ.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Honor 9X (Midnight Black, 128 GB)  (4 GB RAM)","15,999","13,999",4.4,"8,188",https://www.flipkart.com/honor-9x-midnight-black-128-gb/p/itmc8ed4034d23a3?pid=MOBFN6X8FCDFNTN7&lid=LSTMOBFN6X8FCDFNTN7KHVKP1&marketplace=FLIPKART&srno=s_4_91&otracker=search&fm=organic&iid=952d63c0-869f-4922-93ee-7875cce07b3d.MOBFN6X8FCDFNTN7.SEARCH&ssid=05rijs4j4w0000001586926554582&qH=1036ba3c4ed2c021
"Redmi K20 Pro (Pearl White, 128 GB)  (6 GB RAM)","28,999","26,999",4.5,"53,367",https://www.flipkart.com/redmi-k20-pro-pearl-white-128-gb/p/itm83312f3173890?pid=MOBFJV2BKJU7EMFW&lid=LSTMOBFJV2BKJU7EMFWKRGTIH&marketplace=FLIPKART&srno=s_10_219&otracker=search&fm=organic&iid=3bde488b-5f0f-4099-86f7-d07b607d9fd5.MOBFJV2BKJU7EMFW.SEARCH&ssid=apxc2txov40000001586926558982&qH=1036ba3c4ed2c021
"Vivo Z1Pro (Sonic Blue, 64 GB)  (4 GB RAM)","15,990","13,990",4.5,"3,13,136",https://www.flipkart.com/vivo-z1pro-sonic-blue-64-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT5NZH8XCGB&lid=LSTMOBFHHT5NZH8XCGBSRHJKG&marketplace=FLIPKART&srno=s_2_26&otracker=search&fm=organic&iid=f92c8823-72bf-499d-b6cf-eec8c085d2a6.MOBFHHT5NZH8XCGB.SEARCH&ssid=mqgbncspts0000001586926558907&qH=1036ba3c4ed2c021
"Apple iPhone XR (Coral, 128 GB)","81,900","57,999",4.6,"8,773",https://www.flipkart.com/apple-iphone-xr-coral-128-gb/p/itmf9z7zgxx5wgez?pid=MOBF9Z7ZS6GF5UAP&lid=LSTMOBF9Z7ZS6GF5UAP6EED2I&marketplace=FLIPKART&srno=s_13_291&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBF9Z7ZS6GF5UAP.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Tecno Camon 15 Pro (Opal White, 128 GB)  (6 GB RAM)","16,999","14,999",3.5,16,https://www.flipkart.com/tecno-camon-15-pro-opal-white-128-gb/p/itmff9890b230bb4?pid=MOBFPYCGYCSKZSN9&lid=LSTMOBFPYCGYCSKZSN9KDIXRS&marketplace=FLIPKART&srno=s_6_140&otracker=search&fm=organic&iid=83df86fa-e3ee-47d2-a6a3-cca53df8c67f.MOBFPYCGYCSKZSN9.SEARCH&ssid=s5oh2kcc5s0000001586926558778&qH=1036ba3c4ed2c021
"Huawei Y9 Prime 2019 (Sapphire Blue, 128 GB)  (4 GB RAM)","19,990","16,899",4.3,545,https://www.flipkart.com/huawei-y9-prime-2019-sapphire-blue-128-gb/p/itmca1f728cc63fe?pid=MOBFHUNARGQFVBYJ&lid=LSTMOBFHUNARGQFVBYJ97A38T&marketplace=FLIPKART&srno=s_10_220&otracker=search&fm=organic&iid=3bde488b-5f0f-4099-86f7-d07b607d9fd5.MOBFHUNARGQFVBYJ.SEARCH&ssid=apxc2txov40000001586926558982&qH=1036ba3c4ed2c021
"Infinix Hot 8 (Cosmic Purple, 64 GB)  (4 GB RAM)","8,999","7,999",4.5,"2,14,430",https://www.flipkart.com/infinix-hot-8-cosmic-purple-64-gb/p/itm176568dde7f63?pid=MOBFJJJV9QB8P4EU&lid=LSTMOBFJJJV9QB8P4EURBGGNV&marketplace=FLIPKART&srno=s_2_41&otracker=search&fm=organic&iid=f92c8823-72bf-499d-b6cf-eec8c085d2a6.MOBFJJJV9QB8P4EU.SEARCH&ssid=mqgbncspts0000001586926558907&qH=1036ba3c4ed2c021
"Apple iPhone 7 (Gold, 32 GB)","36,999","36,999",4.5,"86,143",https://www.flipkart.com/apple-iphone-7-gold-32-gb/p/itmen6daf99nhhjz?pid=MOBEMK62HZHC6TFU&lid=LSTMOBEMK62HZHC6TFUKX1LVR&marketplace=FLIPKART&srno=s_14_322&otracker=search&fm=organic&iid=706a2efc-57b7-4880-a80e-732132a03f6e.MOBEMK62HZHC6TFU.SEARCH&ssid=tsab5bu2z40000001586926558662&qH=1036ba3c4ed2c021
"OPPO A9 (Fluorite Purple, 128 GB)  (4 GB RAM)","16,990","16,490",4.4,551,https://www.flipkart.com/oppo-a9-fluorite-purple-128-gb/p/itmfgnd9z4gpykh8?pid=MOBFGND9HZ4ER2MZ&lid=LSTMOBFGND9HZ4ER2MZLWW3Y3&marketplace=FLIPKART&srno=s_17_398&otracker=search&fm=organic&iid=73eaf9c2-17b2-4b2a-918b-029a2f4d506d.MOBFGND9HZ4ER2MZ.SEARCH&ssid=1g8afpin1c0000001586926557812&qH=1036ba3c4ed2c021
"Realme C2 (Diamond Ruby, 32 GB)  (3 GB RAM)","8,999","7,499",4.3,"1,11,348",https://www.flipkart.com/realme-c2-diamond-ruby-32-gb/p/itmfgwba8kmejqpe?pid=MOBFKK9JCA4W3E9S&lid=LSTMOBFKK9JCA4W3E9SMT95W2&marketplace=FLIPKART&otracker=search&fm=organic&iid=6c2e100b-ec61-4aad-b191-fc1099ef8a27.MOBFKK9JCA4W3E9S.SEARCH&ssid=ao6h8obgtc0000001586926555649&qH=1036ba3c4ed2c021
"Vivo Y17 (Mystic Purple, 128 GB)  (4 GB RAM)","18,990","14,799",4.4,"11,058",https://www.flipkart.com/vivo-y17-mystic-purple-128-gb/p/itmffftgdyezevvg?pid=MOBFFFTGC5GCH5FK&lid=LSTMOBFFFTGC5GCH5FKY1SR65&marketplace=FLIPKART&srno=s_5_114&otracker=search&fm=organic&iid=15a09bb9-81a6-4a61-a7c9-b1adb7aedc1f.MOBFFFTGC5GCH5FK.SEARCH&ssid=q7fnt4mzxs0000001586926557092&qH=1036ba3c4ed2c021
"Apple iPhone 11 Pro Max (Silver, 512 GB)","1,50,800","1,50,800",4.7,810,https://www.flipkart.com/apple-iphone-11-pro-max-silver-512-gb/p/itmd4aeaf1585645?pid=MOBFKCTSGQWSAKDG&lid=LSTMOBFKCTSGQWSAKDGBKDFSB&marketplace=FLIPKART&srno=s_13_297&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBFKCTSGQWSAKDG.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Redmi 1S (Metal Gray, 8 GB)  (1 GB RAM)","5,999","5,999",4.3,"81,425",https://www.flipkart.com/redmi-1s-metal-gray-8-gb/p/itmdz6zpuatkgfjp?pid=MOBDZ6Y3CK65QFZY&lid=LSTMOBDZ6Y3CK65QFZYGMDWXY&marketplace=FLIPKART&srno=s_16_367&otracker=search&fm=organic&iid=0e76ab2e-3ecf-4ab2-88c9-b66c6c8f9838.MOBDZ6Y3CK65QFZY.SEARCH&ssid=hx1qjuvxls0000001586926555617&qH=1036ba3c4ed2c021
"OPPO A7 (Glaze Blue, 64 GB)  (3 GB RAM)","16,990","13,690",4.3,"1,731",https://www.flipkart.com/oppo-a7-glaze-blue-64-gb/p/itmfb37gqa44nrzq?pid=MOBFCKHGARWBSFRZ&lid=LSTMOBFCKHGARWBSFRZTQMRG7&marketplace=FLIPKART&srno=s_2_34&otracker=search&fm=organic&iid=f92c8823-72bf-499d-b6cf-eec8c085d2a6.MOBFCKHGARWBSFRZ.SEARCH&ssid=mqgbncspts0000001586926558907&qH=1036ba3c4ed2c021
"Nokia 7.2 (Ice, 64 GB)  (6 GB RAM)","21,099","16,399",4.2,"2,589",https://www.flipkart.com/nokia-7-2-ice-64-gb/p/itm1083ed973e149?pid=MOBFPBD26JJWFESZ&lid=LSTMOBFPBD26JJWFESZX9APPP&marketplace=FLIPKART&srno=s_6_131&otracker=search&fm=organic&iid=83df86fa-e3ee-47d2-a6a3-cca53df8c67f.MOBFPBD26JJWFESZ.SEARCH&ssid=s5oh2kcc5s0000001586926558778&qH=1036ba3c4ed2c021
"OnePlus 7 Pro (Nebula Blue, 256 GB)  (8 GB RAM)","52,999","43,899",4.6,532,https://www.flipkart.com/oneplus-7-pro-nebula-blue-256-gb/p/itmbdc9c2e788399?pid=MOBFKFPECPTUFZQW&lid=LSTMOBFKFPECPTUFZQWCDEZHF&marketplace=FLIPKART&srno=s_13_304&otracker=search&fm=organic&iid=65d90155-610d-441d-a0c4-1e00d0bdd1ab.MOBFKFPECPTUFZQW.SEARCH&ssid=y6zibq9vn40000001586926557061&qH=1036ba3c4ed2c021
"Micromax Vdeo 3 (Champagne, 8 GB)  (1 GB RAM)","5,749","5,749",4,"3,855",https://www.flipkart.com/micromax-vdeo-3-champagne-8-gb/p/itmeuyd8zagz8nnz?pid=MOBESR3DAZYHEGTE&lid=LSTMOBESR3DAZYHEGTE5X4M20&marketplace=FLIPKART&srno=s_18_420&otracker=search&fm=organic&iid=6456e671-4335-48ba-b860-54271565228e.MOBESR3DAZYHEGTE.SEARCH&ssid=f5k5niz0ds0000001586926559861&qH=1036ba3c4ed2c021
"Redmi 8A Dual (Sky White, 32 GB)  (3 GB RAM)","7,999","7,490",4.3,170,https://www.flipkart.com/redmi-8a-dual-sky-white-32-gb/p/itmf5568beb3c3a5?pid=MOBFP7FMS6GNPQFY&lid=LSTMOBFP7FMS6GNPQFYSHSPRH&marketplace=FLIPKART&srno=s_5_106&otracker=search&fm=organic&iid=15a09bb9-81a6-4a61-a7c9-b1adb7aedc1f.MOBFP7FMS6GNPQFY.SEARCH&ssid=q7fnt4mzxs0000001586926557092&qH=1036ba3c4ed2c021
"POCO X2 (Matrix Purple, 128 GB)  (6 GB RAM)","18,999","17,999",4.6,"35,261",https://www.flipkart.com/poco-x2-matrix-purple-128-gb/p/itm8715ce604cf32?pid=MOBFZGJ68F5GFVYD&lid=LSTMOBFZGJ68F5GFVYDIB0DRK&marketplace=FLIPKART&srno=s_1_18&otracker=search&fm=organic&iid=302ebb54-7e62-446a-b933-5aec5510708c.MOBFZGJ68F5GFVYD.SEARCH&ssid=qt3rp443f40000001586926557657&qH=1036ba3c4ed2c021
"Realme 2 Pro (Black Sea, 64 GB)  (6 GB RAM)","15,990","13,990",4.5,"90,918",https://www.flipkart.com/realme-2-pro-black-sea-64-gb/p/itmf944x6fh8uzjy?pid=MOBF944XV5ZFXBJU&lid=LSTMOBF944XV5ZFXBJULT1RVT&marketplace=FLIPKART&srno=s_12_269&otracker=search&fm=organic&iid=3e4fd231-92fb-4928-b778-06f9edbcc09a.MOBF944XV5ZFXBJU.SEARCH&ssid=m6ruv4qwls0000001586926554563&qH=1036ba3c4ed2c021
